order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure reason
GTiRvVmGTWAd5uLQKZ2VjRsQ,BomInAoDrwvi7qMo,BETTY HERNANDEZ,204740,PC Jeweller The Elynn 18KT Yellow Gold and Diamond Ring for Women,accessories,Card,3,1387.21,2024-01-20,United States,Wichita Falls,www.walmart.com,obo8ma7i859csD9e,Y,
xs6NaKm3qn2SKCaPDD5Vj8Ds,mgJnp9saYAFWMs2e,ELIZABETH CAMPBELL,303492,Kirti Sales Gems 10.25 Ratti Neelam Stone Certified Natural Blue Sapphire Birth Stone/Rashi Ratan/Gemstone for Astrologcal...,accessories,Card,11,69.73,2024-07-25,India,Jodhpur,www.bestbuy.com,JcUl4YYNsKWmlqXm,Y,
XE45zAEy6pSe1M4eG3wXXPpu,9slRVUNTIQr0DyVU,TYLER SMITH,493924,Sonata Onyx Analog Black Dial Women's Watch-NN8164NM02/NP8164NM02,accessories,Card,4,25.5,2022-07-20,Russia,Perm’,www.etsy.com,kqhXGsZwu1wKIT8T,Y,
9pvq8bIdVXuKKwVcdbVtffnU,aKR17L5vXdyTZJL4,JORDAN JACKSON,439586,JEKE Latest Lightweight Comfortable Socks Shoe Running Shoe for Men (MOJRI),men's shoes,Card,7,11.99,2023-11-19,United States,Scottsboro,www.homedepot.com,NVUVCJpd1zNrulVo,Y,
GDFplHNLs0TAlGogKhpyJHhg,DVaErg0eV0iMpoA1,MATTHEW MORALES,363755,TIMEX Analog Silver Dial Unisex's Watch-TW00PR213,stores,Card,3,59.94,2022-01-23,Turkey,Giresun,www.costco.com,dW3MPrLUA99C1ZI9,Y,
xJqG0cSvIFGX2v5BI6tHpt6s,Yco34cHlLZhTAjYc,THOMAS WRIGHT,442211,"Puma Unisex-Adult Fabian Puma Black-Nrgy Yellow Running Shoes (8 UK, 19101503)",men's shoes,Internet Banking,3,59.99,2024-03-01,United States,Philipsburg,www.bestbuy.com,L2vIiEnfiCGMTjFo,Y,
mOh9RI0MTKjLCz0pMtnRlR06,BomInAoDrwvi7qMo,BETTY HERNANDEZ,346223,Xs and Os Women Embellished Bikini Bra Panty Lingerie Set with Thigh High Socks,women's clothing,Internet Banking,6,11.98,2024-01-30,United States,Pleasant Hill,www.alibaba.com,SBoYKSv0XsMPKVF2,Y,
pPLFoO3hyXcDeUdYMz0kBZhH,xVxxfPlTisahP60k,KENNETH TAYLOR,288953,Dragaon Men's Stretchable Knitted Relax Fit Jeans,men's clothing,Wallet,3,49.68,2024-06-23,United States,Wichita Falls,www.walmart.com,IEX7DmvyBa1B9O3F,Y,
ISA96GF0dfr3pDEssw8PGwi7,K3AaZTSPh0EBLcff,NICHOLAS WILSON,196737,Zeya Yellow Gold Ring,accessories,Wallet,8,174.84,2022-02-18,United States,San Angelo,www.homedepot.com,n67Mj1yNH6K3LgNF,Y,
8m91ZRhK19olpb6vzxP6KOgx,QOMWK7WMtvgXPECC,ERIC WILLIAMS,401674,Digital Trail Camera 12MP & Trail Camera Motion Activated Night Vision Waterproof 46pcs IR Lights for Outdoor Wild Home Se...,"tv, audio & cameras",UPI,8,84.67,2022-12-19,China,Beichengqu,www.alibaba.com,R12F6QVBBRKU2Qec,Y,
NvaPtlGNl8JDBZJ7YJTCUPLh,Uix2CKA2okqsGlD4,ERIC LOPEZ,235366,Astonish Mould & Mildew Remover - 750 ml | Vegan & Cruelty-Free | Pack of 1,beauty & health,UPI,3,3.95,2023-11-12,Bhutan,Thimphu,www.nike.com,Ueon04kgYDHAxECk,Y,
KajDl8ebT6GolC4Qy4CBkSWX,jmFExN3kIOBmvyZk,GREGORY JOHNSON,298616,American Bull Mens Regular Fit Clean Look 5 Pocket Jeans(Black_37),men's clothing,UPI,8,59.99,2023-04-01,United States,Edgewater,www.walmart.com,aQett6zd6RbX9OX0,Y,
u5xSuKtIfrNnlJzrvyxZRYWH,7Hn94jbOSpOQls1J,PATRICK VASQUEZ,14877,"Seagate One Touch 1TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Ser...","tv, audio & cameras",UPI,6,59.99,2023-12-22,South Georgia And South Sandwich Islands,Grytviken,www.wayfair.com,wmTLKzBjtYOcekWl,Y,
OF2GwB7BCcYiA0HEaSXXHUYP,QURoQEqnbxCUGl5E,ZACHARY BROOKS,30657,Zuvim Baby Girls Pleated Knee Long Printed Satin Dress,kids' fashion,Card,2,17.99,2023-12-04,Chad,N’Djamena,www.bestbuy.com,UWM4e13iZSHUescT,Y,
Q38H5EkUipYiZyAuXXGLMqyI,JMJGajxXaQrTtXZk,MATTHEW VASQUEZ,505807,KIROH Analogue Unique Multi Flower Dial Designer Leather Strap Women's and Girl's Watch (Green),accessories,UPI,4,14.39,2022-12-07,United States,Ware,www.wayfair.com,yHX9bvCkcdSei963,Y,
Yyx2PTb8UYHy1RYPWxTZMC3F,XpOi7ev8fWgrHDXP,BRIAN VASQUEZ,196737,Zeya Yellow Gold Ring,accessories,Internet Banking,8,174.84,2023-03-17,United States,East Rockaway,www.wayfair.com,0I2XVsmHny0ZHmAb,N,Invalid Billing Information
TelrlBMEApTqyyat6TbdIQ0B,CXBIiIWERkDEvdPw,BRANDON WATSON,264136,dockstreet Boxer Brief Comfortable Stretchable/Soft Brief Trunk Styled Underwear for Men,men's clothing,Card,6,17.99,2022-01-24,Thailand,Chanthaburi,www.amazon.com,MpaPMbiAeQHbjzFe,Y,
iObDD1fx6K9ey6vbaqZe6eDk,0i58fbt48alFHbSx,EDWARD VASQUEZ,24877,"Cosco Tuff Heavy Weight Ball, Pack of 6, Red, Youth Size",sports & fitness,Internet Banking,4,5.98,2024-06-06,Mexico,San Luis Potosí,www.ebay.com,AkOzXqGbR8VoyRKN,Y,
vZdYbWYuVbMG5X86gkvR5Hv0,oZirJNk4HsZ8891C,AARON WATSON,344659,kamison INTERNATIONAL LINGERIE Women's Cotton Panty for Women Underwear Daily use Combo Pack of 3 (Prints May Vary),women's clothing,Card,5,10.79,2022-01-17,United States,Milton,www.nike.com,aHoPpUAECLeH3PHs,Y,
dbC0CL13JWyjNPOTQ7rcpsJt,UN5Fr4NH1bwKz1Cf,NAME GOMEZ,194057,Malabar Gold and Diamonds 22k (916) Yellow Gold Drop Earrings for Women,accessories,Internet Banking,6,485.99,2024-04-17,Mexico,San Luis Potosí,www.apple.com,JxM9r1am3iwmrN46,Y,
ktejimZE94o6zrETjqU2LXVQ,Vj96uDRFMWl9ILra,MARIA YOUNG,208438,Baggit Women's 2 Fold Wallet - Large (Mustard),accessories,UPI,8,9.48,2022-03-17,United States,Fairmount,www.ebay.com,26EDJ6HFQyM3QBZ0,Y,
I8RZKhThCSD7F4ycFkKsQeSI,mxQsxgX3HTti3U3L,ANNA BROWN,129488,RIBRONA Women's Digital Printed Poly Georgette Semi Stitched Lehenga Choli and Dupatta Set,women's clothing,Card,4,11.99,2022-05-21,Zimbabwe,Mazoe,www.walmart.com,Sbpo0HJM1gmuuKuW,Y,
JHEDVWQMEk7fArxuq6UNyKBJ,mgJnp9saYAFWMs2e,ELIZABETH CAMPBELL,174143,BATA Men's GRID-Remo-AW17 M1 Black Formal Shoes - 8 UK (42 EU) (8516139),men's shoes,Card,7,11.99,2023-05-28,United States,Liberty Lake,www.nike.com,fNBU5rl5wyTGOxZ6,Y,
XJ6xwNoOvmM6s3leSr5hbYPH,B3Dj27uq6jOFKbDg,CHRISTINA GUTIERREZ,311131,"Mahi Cross Leaves Collar Pins Set for Formal Shirt ,Blazer for Men (PACP1101104PR)",accessories,UPI,7,14.39,2022-07-22,United States,Sweetwater,www.apple.com,SislS4fN2RwdOhKF,Y,
wNhwPhcD6RcM72Yhi6amAogv,NBuEtS3P5dfs9fMs,MARY CASTILLO,131860,Jaipurite Women's Rayon Printed Flared Anarkali Kurta in Blue,women's clothing,Internet Banking,6,35.99,2023-01-24,United States,Harrison,www.homedepot.com,Tw6nHDGMtOtFSr1t,Y,
lZgU7VVHi44Ok1gaI78pyoZ7,fwqTmtyoIDcbf5Un,SHARON FOSTER,88554,Red Tape Men's Moccasin,men's shoes,UPI,7,63.59,2024-05-24,United States,Philipsburg,www.etsy.com,26KrZnaR1qV9VeGC,Y,
TjoSblKLL3rAPzNjJzIP00BA,QURoQEqnbxCUGl5E,ZACHARY BROOKS,121492,"Herbalife Afresh Energy Drink (Lemon, Ginger, Elaichi, Cinnamon and Peach Flavour) Pack of 5 (50 g Each)",grocery & gourmet foods,Card,6,50.88,2022-12-21,United States,Croydon,www.walmart.com,Qzs0zotsFc2YiA06,Y,
ruEGraitK6SdtzZNRJt0IYin,c4iMN9bqBVEKB5R7,LAURA CHAVEZ,230681,A2Z Shop In-Ear Headphones Earphones for Realme 9i In- Ear Headphone | Earphones | Headphone| Handsfree | Headset | Univer...,"tv, audio & cameras",Card,5,9.59,2023-06-21,United States,Glocester,www.amazon.com,6GFhx5w56nLbD6dO,Y,
eQxbAq196xH95yhgMEIVp6bH,xBky30d5W5xDVRwD,LINDA MENDOZA,132255,Trendy Women's Cotton Designer Modern Anarkali Maxi Dresses Blue,women's clothing,Wallet,6,11.99,2023-04-01,United States,Philipsburg,www.amazon.com,dhIvbs75mnxqXKB5,Y,
G9NywJRGpdZHrfiOLKIDUBPj,ekfypMtuTIK8OWoU,ZACHARY STEWART,106987,Lymio Tops for Women || Tops for Women Women Tops || Tops || top for Women || top || Women top (474),women's clothing,Internet Banking,8,17.99,2022-06-01,United States,Wabash,www.bestbuy.com,mpLNvs65bvWODrVI,Y,
4hJ4Nr5nv9BR2FJCUiEq3sUa,EY1rqcAbsQVN1qWY,DENNIS COOK,24877,"Cosco Tuff Heavy Weight Ball, Pack of 6, Red, Youth Size",sports & fitness,UPI,7,5.98,2024-04-23,Russia,Novoshakhtinsk,www.alibaba.com,vf8Xgk444LkiZtYB,Y,
aQXQrvnJviVrwFwHtowcXCXL,5GgU5JiWKZ6gb2o9,EDWARD TORRES,360407,"Mattlook Perfect Brow Duo-Shade Brow Powder, Eyebrow Palette With Smudger Brush, Eye Makeup, Multicolor-3 (8gm)",beauty & health,Wallet,6,2.99,2022-07-07,United States,Flat Rock,www.wayfair.com,EmFH5xvfbTr8PCDh,Y,
Ad9yM2IdYDELHJBMHZVis3JB,acZFkWvwpyZVbpvX,BRANDON WHITE,308243,Moneekar Jewels Stainless Steel and Ring for Men,accessories,Wallet,4,25.19,2022-09-21,Sri Lanka,Galle,www.etsy.com,XsOHG9bgxmG5mrjh,N,Invalid Billing Information
WFuNL2JcXSQ9WxxhrrbSWpsc,gtJn0hmLS3GNFhZc,REBECCA BELL,294239,Lee Men Jeans,men's clothing,Wallet,5,14.39,2022-07-14,United States,Warrenton,www.amazon.com,jrYvnBWRTiLg2OOH,Y,
mUadRVx9AIfnjWsKxdCsliqh,KWVhXcus81sHXbNL,GEORGE THOMPSON,148624,Yellow Chimes Anklet for Women Multi-Layered and Gold-Plated Fashionable Chain Designed Anklets for women and Girls,accessories,Internet Banking,3,8.1,2022-01-12,United States,Holmen,www.walmart.com,vRsDC4LqOTbRe8I4,Y,
uRzzG67Av4B3ZtmJm2hSiJEs,k5uHRT770K6b34vm,ANTHONY WILLIAMS,371615,Fossil Nate Analog Black Dial Men's Watch-JR1487,stores,Internet Banking,3,173.94,2023-09-03,Kazakhstan,Būlaevo,www.homedepot.com,Tk60TrIzqybdZ97S,Y,
anZOBkXHgS4BoKjNulI6bBY6,JOFjKzEEv8vZfe0S,BRENDA WILLIAMS,348995,POXEFLIP Portable Travel Necessaries Bra Bag Underwear Bag Organizer Small Compact Bra Cover Storage Box Panties Socks Fin...,women's clothing,Internet Banking,3,15.59,2022-06-29,United States,New Hyde Park,www.walmart.com,QsCmrGvcBb7HCMgO,Y,
7Or7XhmV6algY4rUwgBolsH1,wArcGUIFKCgOdb4n,KYLE COX,238574,PUSHKART High Speed Mini Wall Cum Table fan 12 inch Size 3 Speed Setting With Copper touch Motor Black Fan 300 mm Table fa...,appliances,Wallet,2,21.59,2023-12-13,United States,Waynesville,www.homedepot.com,jW8JjutKwUVdFLW8,Y,
VOlOOT0HAyrBpYbRM5wR3SkV,gtJn0hmLS3GNFhZc,REBECCA BELL,452883,Nike Men's Revolution 5 Running Shoes 12 US,stores,UPI,2,44.34,2023-06-29,United States,Reserve,www.apple.com,thwCmYOlKAOPB5lL,Y,
aXm7XD6aeSvgt2YP1y36NAdI,Yk3I0g05LRmnd71U,HEATHER LOPEZ,465293,Toxi Holi T Shirt Special Happy Holi Kids Sizes,men's clothing,UPI,7,11.99,2024-06-15,Canada,Selkirk,www.ebay.com,EQ8pWISSVPs5YoMb,N,Card Declined
froCG0iI6pvng0CCHzSIQq98,eGwGbyDBP4UXVnlq,NICHOLAS ROBINSON,314179,"Men's Earring non piercing Black, Silver Huggie Ear Studs Metal Jewelry for Boys Clip on Style",accessories,UPI,3,11.99,2024-01-21,United States,Milton,www.walmart.com,U9VYdRPQWIG7zhJn,Y,
EzRzfAI4Y627QnvsulYuu8b5,mi4elQohUpIZ8X7X,GARY PETERSON,473916,BULLMER Mens Cotton Henley Neck/Chinese Collar Tshirt,men's clothing,Wallet,8,11.99,2022-10-05,United States,Glocester,www.bestbuy.com,5yCwnC1ZN9OQEoD3,Y,
0HiFNSJns5JhaSNbz2w5LhS1,UZb5sOp92HnUV8cD,JUSTIN PETERSON,326224,AONES Pack of 2 Silicone & Metal Chain Belt Watch Strap Compatible for Samsung Galaxy Watch Active 2 44mm Watch Band Black,kids' fashion,UPI,9,11.88,2023-02-09,Mali,Yélimané,www.etsy.com,YCnPF80xtCIVwp5g,Y,
ztMsLFkCV9arIkDOkMyb2c9t,PdNyJmUa9e0aFN2n,PATRICIA RAMIREZ,479028,"URBAN PENDU India Jersey Fan - Customized Dryfit Polo Half Sleeves Mens Tshirt (White), Gift for Friend",men's clothing,Wallet,11,CORRUPTED,2023-03-25,Ukraine,Odesa,www.homedepot.com,oCzCWZYHscF3JlkF,Y,
LLdmiDhKXR3e8dO3LTPpjUM7,hJ2hrwd52xY3PFIN,ANDREW TAYLOR,308073,Ananth Jewels BIS Hallmarked Silver BAR 10 grams Congratulations,accessories,Card,7,23.99,2022-09-18,United States,,www.amazon.com,EvTevGYvr2wy5nyh,Y,
TN3GpktNO2qn3MnPXQfgjS99,L30lUwTBNUJmSJOg,JORDAN WRIGHT,328927,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant ...",appliances,UPI,1,18.54,2022-01-29,United States,Newcastle,www.homedepot.com,qF0v83m7Vtm9YEWp,Y,
TYIX1ZX1wVlDREGWMXHe9dfb,632748aGCBY1p9ge,NICOLE ROBERTS,363755,TIMEX Analog Silver Dial Unisex's Watch-TW00PR213,stores,Internet Banking,,59.94,2022-02-23,Puerto Rico,Pájaros,www.bestbuy.com,lOpYWZBWVSRTtg0e,Y,
P2tiCQFzjLQbRnjzR9gbV95M,MBjQDksENjHVgjYF,JORDAN WATSON,455802,adidas Men's Pro Bounce 2019 Low Basketball Shoe,stores,Wallet,6,310.25,2022-09-18,Canada,Thunder Bay,,wWemEbCXPIsDmmy6,Y,
A7Zg7W6M1ovat6a7913uoA4I,vrHJbFYnbUf7GyE6,SANDRA EDWARDS,112315,Girl's summercoat and ladies summercoat/sun proetction coat/dust protetction coat/coat with scraf made up of 100% hosiery ...,women's clothing,Card,7,10.2,2023-04-12,United States,Blackhawk,www.walmart.com,gnfimyT2C0a1CGYo,Y,
6jlp4FQirQv25emzl0dGjSuj,ZaMX7P2iH6jLFBOn,ASHLEY WOOD,511125,Pack of 2 King Queen Black Metal Strap Couple Analogue Men's & Women's Watch,accessories,Wallet,5,14.39,2023-12-12,Canada,Selkirk,www.alibaba.com,dYGgsXOygvgm5Gwo,Y,
q0t8ORMFXFDWRRsFsYGw9AR2,y1jDbvhtZTyQHPYO,ANDREW HOWARD,519749,Thuban Fashion Women Printed Long Sleeve Slim Fit Crop Top/Blouse V Neck Maroon & Black,women's clothing,Wallet,4,20.39,2022-07-12,United States,Blackhawk,www.amazon.com,K7UmPuEnyWRT5pEO,Y,
qyU9gFEYgUzwNUexp1LKifHw,9j9sEiC4xdYcW2So,STEPHANIE ALLEN,373734,"Van Heusen Athleisure Men T-Shirt - Cotton Rich - Smart Tech, Easy Stain Release, Anti Stat, Ultra Soft, Quick Dry",stores,Card,7,8.03,2022-09-08,Russia,Novoshakhtinsk,www.nike.com,utSxLkfbiDNr5yTX,Y,
mYokO8vlDE3jN4TxGWq5Eyn9,iKv2IZw24PCrrWu9,THOMAS COOK,119944,SYGA Women's PVC PLastic Belt Alloy Buckle Ladies Grommet Clear Waist Belts for Jeans Transparent Belts Pin Buckle,women's clothing,Card,6,9.59,2023-04-30,Iran,Bam,www.alibaba.com,1l4eQgTSL6O9DzqA,N,Insufficient Funds
lLxcxGzthDNWPCOyMrEWnfZR,xad6PtuAm0YTo0tL,ANDREW EVANS,315529,Ahilya Jewels 92.5 Sterling Silver Sardar Kada For Men's And Boys,accessories,Wallet,2,111.38,2023-09-09,Russia,Zelënodol’sk,www.etsy.com,eNmz0c5PY6BGjbKn,Y,
8JTzKq4vVZgFUPqvEDrHO5vd,ffPNSy0Tj5iHC69d,RYAN GONZALEZ,138627,SNISHET Fashion Hot Release Women's Organza Silk Embroidery Work Unstitched Salwar Suit Dress Material With Border Work Du...,women's clothing,Internet Banking,9,23.99,2024-04-08,Panama,Bocas del Toro,www.alibaba.com,f5bMxgFGJBq9fyS0,Y,
yVmmWpxOhTXjDGLZ90iu24ma,cPoL7rw56ew57HZN,RICHARD GONZALEZ,143278,Aaparam Fashion Women's Banarasi Kora Silk Jacquard Woven Self Design Dupatta,women's clothing,Card,1,11.99,2022-07-25,Thailand,Chanthaburi,www.bestbuy.com,jj8AgkDjRdgAIrhn,Y,
i2DmQWM7u8a9JUIAxXKlMtoc,r1DN3VSBeT3TgqAu,MICHELLE MORGAN,483758,"RISHABH DIGTIAL MULTIMETERS RISH IYOUNG, Multi, Medium (RP1412)",industrial supplies,Wallet,4,25.7,2022-12-26,United States,East Rutherford,www.homedepot.com,NnPVmhYXTrxubKbY,Y,
ZlDi8RGVQiOPm5Qr1FCdpnU5,0NIjCjcRdDXupfXK,ANTHONY EVANS,120086,Max Women's Printed Round Neck Straight Kurta,women's clothing,Card,7,5.99,2023-10-23,United States,New Hyde Park,www.nike.com,PeaDJ6deoSVSqadI,Y,
DjIRtCjTIoLXIXh1p84gxc0m,Tj4E4zZGFSRPZf9G,DEBORAH ANDERSON,280235,UJEAVETTE Tactical Vest Plate Carrier Assault Jacket for Men Women Outdoor Protective Camouflage,men's clothing,UPI,6,121.32,2023-11-03,Kenya,Thika,www.homedepot.com,AUr38Y5TxoglnYYB,Y,
7XqpwvB9SKaTWAATQxJlqyUG,mExdpQghj4SxtAnH,ANGELA WATSON,92066,Aqualite Mens Neo00151gwhbk Flat Sandal,men's shoes,Wallet,5,6.59,2022-06-28,United States,New Hyde Park,www.homedepot.com,iDa23THH6M2dbZN5,Y,
h1EqmEIJ6cBzPSkeHCJtxrcC,tCZt84R8X0Gz5djC,JEFFREY MITCHELL,21228,Invincible Men’s Nylon Sauna Suit,sports & fitness,Internet Banking,4,15.59,2022-12-29,Chad,N’Djamena,www.homedepot.com,c3t4hC5sDlmkOL7d,Y,
T173UIUq3KQ1F62ZKBj2eDEW,dvBK7Dyjd1pkutmR,AMANDA WARD,420011,CAVALLO by Linen Club Pink Printed Regular Fit Casual Shirt,men's clothing,Wallet,3,21.59,2023-03-20,United States,Woodbury,www.nike.com,WtkczbaYaoNY9fKw,Y,
kZ4Uyl2haL29h7vIEZR8pTky,sVIKPDJY71UPpimv,CHARLES ALLEN,238574,PUSHKART High Speed Mini Wall Cum Table fan 12 inch Size 3 Speed Setting With Copper touch Motor Black Fan 300 mm Table fa...,appliances,Wallet,7,21.59,2023-01-06,Canada,Selkirk,www.ebay.com,RTSFRagUX3THkIzi,Y,
RWHGaXssxeKndGlCnchykhLm,w63XADUlj0QxkefK,JAMES WOOD,279443,"DAMENSCH Deo-Soft Men's Odour-Cancelling Supima-Modal Soft Trunks- Pack of 3- Grey Green, Space Grey, Denim Blue- XX-Large",men's clothing,UPI,4,17.15,2022-01-24,United States,Fairmount,www.homedepot.com,hVAjahhZF6aw5nMp,Y,
cytF35YzT6GDZkWof6nr2nIH,URzO3pM4LXmOg0Ds,KAREN HILL,479086,Aspirer Mens Cotton Rich Striped Pocket Polo T-Shirt-Pack of 1,men's clothing,Wallet,3,8.39,2022-08-17,United States,Philipsburg,www.homedepot.com,ChLsPSalzvbrNqdz,Y,
2787Q7gyxflbfRFtTQNRVwOb,23LQoqujW3tjYK4A,EMILY RODRIGUEZ,170953,Centrino Mens 8671-3 Men's Formal Shoe,men's shoes,Wallet,7,27.59,2022-04-12,Finland,Lahti,www.wayfair.com,Ys4nxxqVuZWANoIV,Y,
uOUN9YMOQf3PgDeZ6v8Slqdm,lNnXaZzrhTVEJmFN,CHARLES WILLIAMS,209280,ASTRID Multicompartment Bag For Women And Girls With Extra Strong Zipper.,accessories,Internet Banking,1,23.99,2022-10-16,United States,Holmen,www.wayfair.com,V4Z4scUAVRcQxitv,Y,
fk6130ZsZEt3TRpeDgL3HurR,7FGHMqUnKjgRCA6P,STEPHEN RIVERA,148624,Yellow Chimes Anklet for Women Multi-Layered and Gold-Plated Fashionable Chain Designed Anklets for women and Girls,accessories,Card,7,8.1,2023-08-08,United States,Tipp City,www.wayfair.com,XraAh1eM55SBhAfe,Y,
HrIPvXT5T7ghoXSSL02Hqph0,cf0vndUzCyYLSzmP,JACOB ORTIZ,489418,"Kuber Industries Parachute 2 Pieces Jumbo Attachi Bag Travel Handbag Storage Carrying Bag, Blanket Cover, Duffle, Travel M...",bags & luggage,Wallet,3,10.79,2023-10-14,China,Beichengqu,www.nike.com,tqz3NMKHoi4o0zXh,Y,
Bx3iOof2kZFXJrmALQLvhxBm,Rxfl79h4wxRWZEzQ,MICHELLE LEE,421848,BATA Comfit Women's Slip On Flat Ballerina,women's shoes,Wallet,6,11.99,2022-02-07,Russia,Vilyuysk,www.apple.com,PUVVLUsPJlEmmTRv,Y,
w6AiEiK2vDW8KFYOONLVLWdl,KeBXflMTy7mpfFw9,KYLE ROGERS,195618,Avsar Jewellery 14k (585) White Gold Ring for Women,accessories,Internet Banking,7,347.18,2023-11-18,United States,Milton,www.wayfair.com,SHT6LjgOcVAegB48,Y,
07KvGSTmnkMKNI5SMySjjjUw,aQgxmPtjW2VYv5fg,DONALD PRICE,191651,Joyalukkas Divino Silver Collection .925 Sterling Silver Vessels,accessories,Card,7,484.84,2022-08-05,Bhutan,Thimphu,www.nike.com,G898JDbiUXc2pxGg,Y,
Kz5wvtHnn15bUi3H5L6TGo5v,93VkwydO4IGW5fGH,MATTHEW MORRIS,267216,Dixcy Scott Maximus Men's Solid Regular (MAXV-003-GLIDE Vest-P2 White L),men's clothing,Wallet,6,5.02,2022-05-13,United States,Jewett City,www.bestbuy.com,79DMRZyUfDROn2S1,Y,
Cu8QO8Uc02fy2pVYi5Co9q4z,S3os1SDPQ1fkCdM9,MARIA NAME,247254,"Wayona USB C to USB C 65W Short Powerbank fast charging cable compatible for Samsung Galaxy S22 S20FE 2022 S21 Ultra, S20/...","tv, audio & cameras",UPI,2,23.99,2023-11-10,Russia,Perm’,www.apple.com,DvBUsharhXTXyckx,N,Expired Card
2HNw3Y5nCgYhHYXAWJTh9gZV,lNnXaZzrhTVEJmFN,CHARLES WILLIAMS,211788,KLEIO Mutli Slot Crossbody Mobile Sling Wallet For Women/Girls (HO8035KL-DB)(DARK BROWN),accessories,UPI,5,21.59,2022-09-18,United States,Arden-Arcade,www.etsy.com,Gr9QbYlxWl9hZh5j,Y,
YclkRSBCjo5avdwEm9QgOqIw,af6AgmiOHOpTDSdu,NICHOLAS RAMOS,451041,Puma Unisex-Adult Supertec Zero Running Shoe,men's shoes,Card,4,71.99,2024-01-09,Japan,Tsuruoka,www.apple.com,vFCaeqA2meIyBGlU,Y,
zKXcRR4uxXdawuocRfCjvotc,e4kX6WuQ4N3HZUNX,JENNIFER WILSON,359675,"Just Herbs Ayurvedic & Vegan Rose Lip Scrub & Lip Mask duo pack for Chapped, Pigmented & Dark lips,30gm",beauty & health,Internet Banking,4,8.34,2022-11-19,United States,Philipsburg,www.bestbuy.com,oSHuxNzHZ1wsljzk,Y,
q983YCFA704H1183V4yXxHRJ,P3FvBrUrsltmCFgK,LINDA VASQUEZ,84080,Sparx Mens Sm-789 Sneaker,men's shoes,UPI,4,13.19,2024-02-16,United States,Franklin,www.walmart.com,gJwSzbS4EMe2oLj1,Y,
gKPzPNCB9gsqZbZc58mWioe4,HU8VNKcna4Lha5xi,REBECCA LOPEZ,76495,FREDI HD PLUS Bluetooth Earpiece GSM Card Spy Hidden Wireless Full HD with Clear Voice with Dual Way Talking Device,"tv, audio & cameras",Card,7,155.99,2023-08-10,United States,Northampton,www.apple.com,e5mtZC9G999kuQDm,Y,
9xjdGM9ZknVTEhfwLQE41xAO,IC3iSzKRtSbSTwQq,NANCY MURPHY,48777,VOKAN women backpack bag 15 L Backpack Medium 15L Backpack Cute Style Female Student Waterproof (Black),accessories,Card,5,23.99,2024-04-13,United States,Waynesville,www.apple.com,TVMVruWpx7Ll2CcA,Y,
7bEYkBoT1JBNkQcmvlINKTGg,1fJap6DrzaZZRkrv,SHARON MARTIN,166425,Metro Women Synthetic Sandals (41-3922),women's shoes,Card,6,15.48,2024-01-07,United States,Franklin,www.nike.com,uM8hvij7jncZl3ad,Y,
9rV6v33a2iwzCqHOVNJF82p3,w06mDa9TrDy9EhNk,LINDA EVANS,172808,Don Diego Mens Dd7007_Bordo Uniform Dress Shoe,men's shoes,Wallet,6,35.99,2023-09-28,Honduras,Ciudad Choluteca,www.apple.com,Vp8WRihMqybVtM4f,Y,
7ALjvhCZU7l5OsCJmfKA79i5,Ty4RX3C6MhuFulcT,SANDRA LONG,255682,Meotion Power Sharing Cable 1 m USB Cable for Mantra mfs100 Replacement fingerprint scanner biometric cable,"tv, audio & cameras",UPI,1,5.99,2023-09-04,Peru,Talara,www.wayfair.com,TfZTwkox9Ehkr3qD,N,Card Declined
78AypLyvIWIuw3GAXeaDhR5s,2KNuyibokxgV8uhr,GARY LOPEZ,415731,HammerSmith Men's Casual Millennium Fit Shirt (HSCSM056_Light Grey L),men's clothing,UPI,2,29.99,2022-11-06,Australia,Grafton,www.wayfair.com,6PtI3kMQzo0c5Ejn,Y,
imZVTrVP8Xsh9txIduyvxA5D,t9C8UTcYLRoOgNtn,AMY HERNANDEZ,111463,"XAWONA Women's Net Design Lingerie Bra and Panty Set for Special Nights, Valentine's Day, Anniversaries, Honeymoon Gifts (...",women's clothing,Card,5,8.39,2022-01-29,Honduras,Ciudad Choluteca,www.ebay.com,Wlmc4T5UFdxCw2sz,Y,
LvzbbQgohJ8w1ww4yrFS9dti,dmp3L9M2xresFQdN,NICOLE JIMENEZ,528764,COTTON BREEZE Women's Midi Skirt (FP570_Black_Free Size),women's clothing,Card,5,11.99,2022-12-07,United States,Fairmount,www.apple.com,nAX8Ruq0ldoL891S,Y,
Jh7jsP4AJlEmeSF4AiAmObWa,7C2i3zC1aE7qqpfX,SAMANTHA JACKSON,346464,Jockey Women's Regular Fit Vest Top,women's clothing,Wallet,5,6.59,2022-11-09,United States,Meridian,www.ebay.com,H5KCQ3zazrIqRGue,Y,
